name,latitude,longitude
Frasne,46.85784,6.1577
Vaulx-Milieu,45.6145,5.18603
Cusset,46.13899,3.4599
Fos-Viguerat,43.45722,4.83798
Grandris-Allières,46.03171,4.4971
Villers-les-Pots,47.20625,5.3485
Beaucaire,43.80215,4.64741
Poule,46.13948,4.45973
Heyrieux,45.6578,5.05503
Vénissieux-Nord,45.69631,4.90989
Chassigny,46.25011,4.30395
Darsac,45.14286,3.73459
Dyo,46.3583,4.28977
Paray-le-Monial,46.44635,4.11536
Montceaux-Vindecy,46.34749,4.02821
Trinquetaille,43.68378,4.62486
Piolenc,44.17319,4.78725
Sathonay-Rillieux,45.81959,4.87528
St-Germain-de-Joux,46.17633,5.7414
Donzère,44.44327,4.70452
Solliès-Pont,43.19231,6.04666
St-Florentin-Vergigny,47.98041,3.73096
Trans,43.50403,6.48224
Valence,44.92795,4.89346
Monceaux-le-Comte,47.09092,3.8689
Pavillons-sous-Bois,48.90293,2.51236
Nantua,46.15067,5.60447
Lézan,44.04399,4.11537
Clonas,45.41465,4.77208
Magalas,43.46783,3.22945
Morières-lès-Avignon,43.94145,4.90836
Estressin,45.54018,4.86821
Nurieux,46.18375,5.53434
St-Aubin-sur-Loire,46.56918,3.74946
Cercy-la-Tour,46.85766,3.64512
La Garde,43.1187,6.01002
Espondeilhan,43.44178,3.25172
Moulins-Engilbert,46.95503,3.74799
Brinay,47.00674,3.71278
Aunay,47.11113,3.72956
St-Fons,45.70582,4.85235
Villereversure,46.19453,5.39796
La Brosse,48.24864,2.40854
Sardy-lès-Épiry,47.195,3.70255
Dirol,47.32419,3.65363
Asnois,47.39261,3.57376
Pont-d'Ain,46.05397,5.33401
Dracy-St-Loup,47.00712,4.34063
Bourg-en-Bresse,46.20003,5.21485
Autun,46.95516,4.29281
Ollioules-Sanary-sur-Mer,43.12243,5.82487
Ste-Anastasie,45.16994,2.96966
Grésy-sur-Aix,45.72425,5.92182
Villefort,44.43945,3.92333
La Bastide-St-Laurent-les-Bains,44.59327,3.90406
Canet,43.59512,3.46431
Paulhan,43.538,3.46063
Pézenas,43.45431,3.42427
Auxy-Juranville,48.08664,2.48429
St-Marcellin (Loire),45.49738,4.18571
Sérézin,45.6272,4.81779
Le Buet,46.01895,6.92048
La Joux (Haute-Savoie),45.96603,6.91003
Chamonix-Mont-Blanc,45.92246,6.87394
Gaillac-d'Aveyron,44.35599,2.93042
Ballancourt,48.53234,2.37139
Mennecy,48.57089,2.43275
Langeac,45.10075,3.49052
St-Georges-de-Reneins,46.06218,4.71874
Ste-Anastasie-Garage,43.34197,6.13124
Paulhaguet,45.21016,3.50038
Recoules,44.3486,2.97493
Costaros-Cayres,44.89614,3.84753
Les Pélerins,45.91223,6.84697
Vougeot-Gilly-lès-Cîteaux,47.17562,4.97126
Sévérac-le-Château,44.32422,3.05706
Clichy-Levallois,48.89761,2.29731
Nanterre-Université,48.90154,2.21524
Les Saules,48.74521,2.41768
Wissous,48.74109,2.33112
Sucy-Bonneuil,48.77101,2.50794
Longjumeau,48.70228,2.29489
Ceppe,42.62953,9.44043
Lucciana,42.54267,9.44843
Calvi,42.56443,8.75555
Fontannes,45.28736,3.42621
Sucy-Bonneuil,48.77161,2.5077
La Sône,45.12227,5.27801
Iguérande,46.20406,4.07734
Chaville-Vélizy,48.79957,2.18435
Grenelle-Marchandises,48.83691,2.2773
Noisy-le-Roi,48.84149,2.06165
Lugny-lès-Charolles,46.40872,4.20468
Seveux,47.55225,5.76223
Bastia,42.69928,9.44608
Tattone,42.15256,9.15263
Les Salines,41.93374,8.75052
San-Gavino,42.59474,9.01605
Vintimille,43.79407,7.60677
Auriol-St-Zacharie,43.36687,5.61092
Belley,45.76686,5.70587
Échenevex,46.30758,6.05423
Chanac,44.47337,3.34496
Villegusien,47.7292,5.30521
Aiguebelette-le-Lac,45.53622,5.81312
Allègre,45.19754,3.70403
Robiac,44.27669,4.12246
Lac-de-Malaguet,45.25263,3.71924
Veuxhaulles,47.93758,4.79964
Bricon,48.08736,4.97913
La Chapelle-Geneste,45.33878,3.66473
St-Béron-La Bridoire,45.50399,5.73181
Pressins,45.52646,5.62959
Poinçon,47.8679,4.45942
Sernhac,43.90867,4.55274
St-Sauveur-la-Sagne,45.39796,3.6709
Meyzieu,45.77128,5.00243
Puteaux,48.88364,2.23392
Les Salelles,44.48309,3.27966
Arlanc,45.41306,3.72894
Carnolès,43.76129,7.48082
Orange,44.13745,4.81964
Ambert,45.54982,3.73467
Sathonay-Rillieux,45.82261,4.87843
Sous-Péron,46.18853,5.92999
Allanche,45.22865,2.93155
Landeyrat-Marcenat,45.26293,2.86601
Vic-Mireval,43.50096,3.7996
Bécon-les-Bruyères,48.90583,2.26831
Le Pecq,48.90189,2.11667
Pont-de-Rungis-Aéroport-d'Orly,48.74754,2.37138
Massy-Verrières,48.73493,2.27356
Moulin-Galant,48.58627,2.47345
Petit-Vaux,48.67612,2.33359
Igny,48.7398,2.23107
Biguglia,42.61382,9.4381
Barchetta,42.50748,9.36726
St-Saturnin-St-Bonnet,45.26621,2.79244
La Ciotat,43.19948,5.63266
Ris-Orangis,48.6594,2.4143
Brion-Laizy,46.90847,4.20678
St-Maur-Créteil,48.80596,2.47301
Dijon-Ville,47.3235,5.02588
Chagny,46.90753,4.74816
Vonnas,46.22729,4.99133
Paris-St-Lazare,48.87653,2.32456
Mâcon-Port-Fluvial,46.294,4.81819
Cheilly-lès-Maranges,46.89283,4.676
St-Aunès,43.63541,3.96312
St-Marcel-lès-Chalon,46.77028,4.89241
Lugarde-Marchastel,45.28656,2.76052
Blaisy-Bas,47.37324,4.74138
La Penne-sur-Huveaune,43.28467,5.51545
Port-Sec-de-Pacy,47.77925,4.10771
Bourg-en-Bresse,46.20006,5.21513
Gap,44.56368,6.08534
Coligny (Ain),46.38737,5.32958
Tanlay,47.84849,4.07051
Marseille-Blancarde,43.29645,5.40711
Condat-St-Amandin,45.32625,2.70537
Montmaur,44.56019,5.88727
Le Saut-du-Loup,45.45275,3.30221
Villeneuve-Pujaut,43.96985,4.79266
Mirabeau,43.69507,5.66957
L'Étang-la-Ville,48.86856,2.07762
Les Houches,45.89386,6.7973
Servoz,45.92472,6.76341
Gammal,44.2704,4.14666
Peynier-Rousset,43.46352,5.62701
Thenissey,47.49436,4.62357
St-Gervais-les-Bains-Le Fayet,45.90632,6.70001
La Madeleine-sur-Lot,44.56176,2.02717
Le Moulin-des-Ponts,46.33013,5.31096
Sisteron,44.19042,5.94661
La Roche-des-Arnauds,44.55808,5.95449
Cuiseaux,46.50376,5.37859
Flogny,47.93783,3.86652
Pont-de-Chabestan,44.48155,5.76005
Roquemaure-Tavel,44.0494,4.77386
La Faurie-Montbrand,44.56785,5.73795
Col-de-la-Croix-Haute-Lalley,44.72514,5.67806
Mas-de-Ponge,43.86709,4.3034
St-Julien-du-Sault,48.02696,3.30274
Toirac,44.52504,1.95455
Montain-Lavigny,46.71434,5.58551
Montbrun,44.50629,1.89665
Cajarc,44.48427,1.84584
Magland,46.01673,6.62176
St-Pierre-d'Argençon,44.52154,5.69872
Villeneuve-la-Guyard,48.34293,3.0717
Courbevoie,48.89797,2.24769
Sarliève-Cournon,45.73872,3.16784
Villemur (Haute-Garonne),43.86009,1.49974
Cannes-la-Bocca,43.54912,6.98573
Boucoiran,43.99236,4.18765
L'Ardoise,44.09636,4.69954
Vézénobres,44.03707,4.14096
Monaco-Monte-Carlo,43.73658,7.41944
Leuglay-Voulaines,47.81048,4.78879
Villeurbanne-Garage,45.75683,4.89846
Salon,43.63921,5.08838
Prusly-sur-Ource,47.86165,4.67101
Modane,45.19352,6.65942
Orelle-Prémont,45.20737,6.53081
Pont-de-David,45.6446,3.66973
Beaulieu-sur-Mer,43.70689,7.33181
Nice-Ville,43.7048,7.26175
Bar-sur-Seine,48.11806,4.38119
St-Paul-de-Varax,46.10016,5.12823
St-Jean-de-Maurienne-Arvan,45.27795,6.35458
St-Parres-lès-Vaudes,48.17321,4.21629
Les Chavannes-St-Rémy,45.38967,6.2762
Jeugny,48.12786,4.03578
Avenue-Foch,48.87098,2.27553
Les Grésillons,48.92014,2.31406
Le Monastier,44.50917,3.25234
Vimpelles,48.44627,3.18486
Aiguebelle,45.5435,6.30686
Bellegarde (Ain),46.10998,5.82346
St-Gervais-sous-Meymont,45.68939,3.60951
Le Canet,43.33366,5.38354
Paray-le-Monial,46.44701,4.11351
Artemare-St-Martin,45.86146,5.68235
Courpière,45.7578,3.54441
L'Escarène,43.83859,7.35258
St-Marcel-en-Dombes,45.95063,4.97778
Pignans,43.29825,6.22436
Orgon,43.78595,5.04546
Talizat,45.11059,3.02747
St-Agnan,46.50146,3.87921
St-Pierre-d'Albigny,45.55736,6.15696
Diou (Allier),46.53074,3.7525
Barbentane-Rognonas,43.8958,4.78227
Ste-Agnès,46.60558,5.4754
Les Milles,43.50281,5.38265
Joigny,47.97349,3.39343
St-Léger-sur-Dheune,46.848,4.62772
Gevingey,46.64052,5.50305
Perreuil,46.80889,4.57743
St-Lothain,46.82286,5.64062
Grozon,46.88691,5.70785
Monetois,46.76232,4.51129
Vielmur-sur-Agout,43.62409,2.08944
Pont-sur-Yonne,48.28671,3.20175
Riom-ès-Montagnes,45.2853,2.65871
La Mouille-Longue,46.78748,4.43716
Carpentras,44.04895,5.04389
La Beaume,44.55234,5.63396
Luc-en-Diois,44.61404,5.45483
Anduze,44.05082,3.98408
Les Salins-d'Hyères,43.11417,6.19128
Martignat,46.21123,5.6079
Dortan-Lavancia,46.31896,5.67714
Le Creusot,46.80779,4.43069
Riols,43.51111,2.79453
Melun,48.52723,2.65577
Die,44.75838,5.36258
Les Jeannins,46.818,4.4137
Vaux-lès-St-Claude,46.35797,5.73345
Chassal,46.36114,5.78674
Broye,46.86229,4.29499
St-Étienne-Menet,45.33696,2.59768
Mesvres,46.863,4.24392
Millay,46.83456,4.02778
St-Brès-Mudaison,43.66067,4.02734
Avrée,46.82408,3.87913
Antignac-Vebret,45.34627,2.53096
Fours,46.8237,3.72337
Boussy-St-Antoine,48.68098,2.53301
Lézat,46.49414,5.93304
Lesches-Beaumont,44.58013,5.48442
Pont-de-Quart-Châtillon,44.71254,5.40229
Hyères,43.10826,6.12463
Cesson,48.56587,2.59417
Saillans,44.69443,5.19478
St-Claude,46.38993,5.86011
Marignier,46.08879,6.50583
Genève-Eaux-Vives,46.20091,6.16578
Nîmes (IE),43.84594,4.41096
Lieusaint-Moissy,48.62786,2.57013
Jarrie-Vizille,45.08542,5.7423
Yerres,48.7064,2.48276
Annemasse,46.19914,6.2358
St-Gingolph,46.39237,6.79765
Aubiat,45.98402,3.16031
St-Égrève-St-Robert,45.2357,5.67109
Paris-La Chapelle-Mines,48.89832,2.36216
Valence-TGV,44.99277,4.97857
Grasse,43.65385,6.92676
Le Vert-de-Maisons,48.78822,2.43211
Paris-Bercy-Conflans,48.82735,2.40033
Évian-les-Bains,46.39759,6.57715
Mayet-d'École-Jenzat,46.15923,3.2311
Puget-sur-Argens,43.45451,6.68202
Ste-Cécile-d'Andorge,44.25513,3.97569
Venejan,44.19987,4.64602
Thonon-les-Bains,46.36895,6.48206
Paris-Gare-de-Lyon (Banlieue),48.84385,2.37469
Manduel-Redessan-Marchandises,43.82343,4.48931
Bayet,46.24335,3.27885
Croix-Sainte,43.40888,5.01971
Lautrec,43.69509,2.14276
Bons-en-Chablais,46.27,6.36642
St-Just-St-Marcel,44.30845,4.62932
Génolhac,44.34802,3.95182
St-Montant,44.42759,4.65201
Orange,44.13745,4.81964
Les Échets,45.87385,4.91065
Montmélian,45.50328,6.04366
Châtillon-en-Michaille,46.14971,5.79485
Ris-Châteldon,46.00428,3.48553
Vichy,46.12688,3.4307
Cros-de-Cagnes,43.66032,7.16622
Cuers-Pierrefeu,43.23773,6.08604
Villeneuve-Loubet-Plage,43.63004,7.13442
Gargan,48.90896,2.51705
Aulnay-sous-Bois,48.93196,2.4948
Montluel,45.84808,5.05862
Juan-les-Pins,43.57089,7.11075
St-Just-sur-Loire,45.51031,4.27863
Vienne,45.52123,4.87469
Chambéry-Challes-les-Eaux,45.57091,5.92056
Aix-les-Bains-Le Revard,45.68822,5.90918
Dommartin-St-Péreuse,47.08637,3.83808
Chennevières-sur-Marne,48.79541,2.52584
Bonson,45.52246,4.21629
Andelat,45.05115,3.06439
Feyzin,45.66581,4.85282
Simandre-sur-Suran,46.2197,5.42006
St-Romain-le-Puy,45.55446,4.1207
Champdieu,45.64669,4.05128
Marseille-Maritime-Joliette,43.30586,5.36655
Chindrieux,45.8033,5.84668
Couzon-au-Mont-d'Or,45.84841,4.82922
Cannes-la-Bocca,43.54878,6.98628
St-Maurice-de-Beynost,45.82726,4.9768
Mandelieu-la-Napoule,43.52437,6.94157
Crépieux-la-Pape,45.80368,4.89258
St-Flour-Chaudes-Aigues,45.03497,3.10618
Sault-Brénaz,45.85845,5.40362
Bourg-St-Maurice,45.61952,6.77146
Aime-La Plagne,45.55434,6.6486
St-Julien-les-Fumades,44.21168,4.19293
Charonne-Ceinture,48.8509,2.40935
Nice-St-Roch,43.71586,7.28745
Lempdes (Haute-Loire),45.38203,3.27211
Cercy-la-Tour,46.85781,3.645
Sougy,46.83437,3.39052
Blesle,45.31106,3.18813
Baraqueville-Carcenac-Peyralès,44.27038,2.42751
Le Thor,43.92635,4.99605
Maisons-Alfort-Alfortville,48.80202,2.42642
Les Mazes-le-Crès,43.63928,3.93913
Béard,46.86504,3.31787
Nevers-Le Banlay,47.00682,3.16361
St-Gervasy-Bezouce,43.87425,4.48384
Massiac,45.25315,3.19643
Les Perrières,47.00593,3.14779
Semur-en-Auxois,47.48821,4.34195
Paris-Bercy-Charolais,48.83673,2.38997
Morbier,46.53991,6.01756
Mas-Thibert,43.56007,4.72401
Cordesse-Igornay,47.05115,4.34297
Barnay,47.0867,4.34
Aramon,43.8951,4.68596
Castres (Tarn),43.59916,2.23122
Liernais,47.21363,4.26719
St-Félix,43.44587,1.9274
St-Césaire,43.80867,4.32115
La Chaumusse-Fort-du-Plasne,46.60473,5.96105
Syam,46.71093,5.93789
Molompize,45.22787,3.12846
Saulieu,47.28294,4.23609
Ardon-Montrond,46.78011,5.8926
Lodève-Le Bosc,43.69062,3.35182
St-Didier (Côte-d'Or),47.31677,4.19701
Sincey-lès-Rouvray,47.43325,4.12258
Pontarlier,46.90099,6.35296
St-Éloy,46.16953,2.83478
Lannet,46.20079,2.86101
St-Bonnet-de-Rochefort,46.1486,3.13938
Bellenaves,46.20027,3.06674
Louroux-de-Bouble,46.22422,2.9859
Lapeyrouse,46.22619,2.89382
Hyds,46.27627,2.80998
Souvigny,46.53121,3.19059
Noyant-d'Allier,46.47996,3.12167
Tronget,46.42263,3.07474
St-Sornin,46.404,3.01633
Chavenon,46.41608,2.93989
Villefranche-d'Allier,46.4014,2.85163
Doyet-la-Presle,46.34886,2.81619
Commentry,46.29523,2.7395
Chamblet,46.31326,2.69886
Montlucon-Rimard,46.33589,2.61237
Bourganeuf,45.95713,1.75717
Bosmoreau-les-Mines,45.99944,1.75189
St-Dizier-Leyrenne,46.03073,1.70619
Marsac (Creuse),46.094,1.58631
Vieilleville,46.09078,1.67332
Montaigut,46.13685,1.73476
La Brionne,46.17347,1.78615
Guéret,46.1741,1.87939
Ste-Feyre,46.1408,1.9257
Busseau-sur-Creuse,46.12309,2.0231
Cressat,46.13188,2.12369
Parsac-Gouzon,46.19831,2.17419
Chanon,46.26886,2.24394
Lavaufranche,46.32134,2.2703
Treignat,46.34632,2.33924
Archignat,46.36829,2.42037
Huriel,46.37142,2.4761
Domérat,46.35177,2.53995
Rodez,44.36265,2.58026
Salles-la-Source,44.42331,2.53509
Vauvert,43.69514,4.27018
Annemasse,46.19962,6.23675
Archamps-Collonges-sous-Salève,46.13872,6.1269
Valleiry,46.10951,5.96727
Langogne,44.73233,3.85787
Alleyras,44.91837,3.67295
Prades-St-Julien,45.03723,3.58513
Venelles,43.58569,5.47399
Divonne-les-Bains,46.35321,6.13697
Sérézin-de-la-Tour,45.56322,5.34331
Rochemaure,44.58931,4.70872
Cruas,44.65586,4.76522
St-Quentin-Fallavier,45.63821,5.09998
St-Priest,45.6865,4.93431
Larnagol-Calvignac,44.46084,1.77421
Le Pouzin,44.75142,4.74999
St-Martin-Labouval,44.46464,1.73682
Saône,47.20968,6.10144
Tutegny,46.32292,6.09533
Marcilloles,45.3413,5.18594
La Glacière-Gentilly,48.82142,2.34578
Paris-Gare-de-Lyon (Banlieue),48.84414,2.374
Stains,48.9593,2.37756
Lupino,42.68453,9.44489
Polyclinique,42.65762,9.44436
Belgodere,42.58363,9.00033
Sant'-Ambroggio,42.60065,8.83727
Valdonne-Peypin,43.39849,5.56343
St-Cirq-Lapopie,44.47033,1.68646
Arvant,45.36615,3.31097
Vaucresson,48.8367,2.15244
Manosque-Gréoux-les-Bains,43.82314,5.79345
Chazey-Bons,45.80517,5.68283
La Brillanne-Oraison,43.92475,5.89243
Beauchastel,44.82717,4.80542
Cessy,46.3267,6.06288
Moûtiers-Salins-Brides-les-Bains,45.48682,6.53004
Ruynes-en-Margeride,44.99283,3.19618
Blanzy,46.7021,4.40073
Montceau-les-Mines,46.67105,4.36205
Notre-Dame-de-Briançon,45.53859,6.46901
Beaune,47.02303,4.84873
Ciry-le-Noble,46.60439,4.3007
Palinges,46.55495,4.20791
Sail-sous-Couzan,45.75331,3.96635
St-Thurin,45.81147,3.87521
Nanterre-Université,48.90164,2.21532
Javel,48.84645,2.27696
Massy-Palaiseau-Grande-Ceinture,48.72989,2.26352
Le Bras-de-fer,48.62325,2.45088
Tours (Savoie),45.65828,6.43161
Bièvres,48.75124,2.21556
Ponte-Nuovo,42.48229,9.28175
Corte,42.30531,9.15747
Dijon-Porte-d'Ouche-Perrigny,47.3086,5.03118
Frontenex,45.63059,6.31432
Noirétable,45.81645,3.76147
Pont-de-Veyle,46.26781,4.89298
Celles-sur-Durolle,45.86681,3.64359
Garabit,44.97094,3.17914
Velars,47.32623,4.92675
St-Julien-les-Fumades,44.21172,4.19201
Vougy,46.10759,4.11425
Thiers,45.86137,3.54286
Doussard,45.78024,6.22903
Loubaresse,44.92319,3.21699
St-Jean-d'Heurs,45.82576,3.44223
Aubagne,43.29607,5.56633
Arcomie,44.86537,3.251
Seychalles-Moissat,45.79781,3.34229
Ancy-le-Franc,47.76263,4.16284
Trévoux,45.9374,4.78791
La Rivière,46.8701,6.21344
Ferrières-St-Mary,45.18059,3.05513
Brécy,47.49255,4.04479
Entraigues-sur-la-Sorgue,44.00539,4.92248
Sauvigny,47.50256,3.96032
Étaules-Bourg,47.51874,3.916
Le Locle-Col-des-Roches,47.04977,6.72625
Annay-la-Côte,47.52876,3.89056
Neussargues,45.1253,2.97842
Sermizelles-Vézelay,47.52889,3.79279
St-Moré,47.57693,3.77591
Grand'Combe-Châteleu,47.03857,6.57634
Lucy-sur-Cure-Bessy,47.62806,3.74579
Murat,45.10893,2.86921
Longemaison,47.08667,6.45816
Étalans,47.15589,6.271
Accolay,47.65964,3.71466
L'Hôpital-du-Grosbois,47.17001,6.21223
Morre,47.22622,6.06651
Paris-Nord-Souterraine,48.88164,2.35616
St-Michel-Notre-Dame,48.85312,2.3471
Poissy-Grande-Ceinture,48.92719,2.05156
Bobigny,48.91061,2.43085
Bassanese,42.67755,9.44539
Furiani,42.64907,9.44128
L'Île-Rousse,42.63705,8.93236
Lumio,42.55934,8.79784
Urzy,47.05421,3.19527
Liesle,47.05849,5.82075
Bougival,48.85402,2.13207
Arzembouy,47.25187,3.38033
Corvol-l'Orgueilleux,47.43372,3.41488
Épinouze,45.30361,4.93385
Givors-Canal,45.59607,4.7726
Entrains,47.46496,3.26125
Souvans,46.99938,5.54483
Nuces,44.4411,2.4414
Marcillac,44.4651,2.46081
St-Christophe,44.46468,2.4075
Auzits-Aussibals,44.49354,2.33478
Cransac,44.52306,2.27077
Aubin,44.52785,2.23817
Viviez-Decazeville,44.55703,2.21803
Penchot,44.58025,2.20046
St-Martin-de-Bouillac,44.56968,2.15812
Boussac,46.34872,2.22496
Aigurande,46.43067,1.82873
Crozon-la-Buxerette,46.49701,1.84157
St-Denis-de-Jouhet,46.53013,1.88273
La Ville-Gozet,46.34962,2.59169
La Châtre,46.59075,1.98583
Nohant-Vicq,46.62348,1.95808
Filaines,46.6559,1.90397
Mers (Indre),46.66089,1.87593
Ardentes,46.73974,1.82339
La Forge-de-L'Isle,46.78739,1.75049
Nieudan-St-Victor,44.99595,2.26591
St-Illide,45.04983,2.27414
Loupiac-St-Christophe,45.12045,2.32076
Drignac-Ally,45.15323,2.35442
Drugeac-Salers,45.16741,2.38687
Salins,45.19238,2.39528
Mauriac,45.22185,2.34509
Jaleyrac-Sourniac,45.27327,2.3616
Vendes,45.29149,2.39509
Largnac,45.32711,2.42016
Champagnac-les-Mines,45.34637,2.43485
Saignes-Ydes,45.35012,2.46767
Vebret,45.36425,2.50334
Bort-les-Orgues,45.40636,2.50257
Eygurande-Merlines,45.6452,2.46066
Feyt,45.69773,2.45865
Le Broc,45.50273,3.26314
Flies,46.27481,6.03133
Ceaux-d'Allègre,45.17478,3.73711
Soyons,44.8917,4.85124
Mauves (Ardèche),45.03264,4.82776
St-Aubin (Jura),47.02943,5.32313
Gergy,46.87663,4.93951
Vion,45.11344,4.80633
Château-Arnoux-St-Auban,44.06153,5.99756
Eyguians-Orpierre,44.34657,5.77301
Andance,45.23486,4.79889
La Bridoire,45.53031,5.7479
Parent-Coudes-Champeix,45.61424,3.21698
Conduché,44.47773,1.64997
Peyraud,45.2952,4.79298
Ponteau-St-Pierre,43.36484,5.02853
Les Martres-de-Veyre,45.68818,3.19355
St-Pierre-de-Boeuf,45.38768,4.74675
Suresnes-Mont-Valérien,48.8715,2.22104
Viroflay-Rive-Droite,48.80542,2.16849
Thoiry,46.23095,5.97994
Paris-St-Lazare,48.87645,2.324
Condrieu,45.46165,4.76954
Crest,44.73033,5.01559
St-Césaire (MIN),43.81213,4.32565
Bruailles,46.59754,5.23869
Greny,46.19843,5.94447
Clermont-Ferrand,45.77857,3.10052
Clelles-Mens,44.82713,5.60513
Pagny (Côte-d'Or),47.04664,5.20134
Échirolles,45.15278,5.71993
Lyon-Est,45.7543,4.86221
St-Martin-de-la-Cluze,44.99163,5.65005
Ste-Colombe-les-Vienne-St-Romain-en-Gal,45.52758,4.86462
Airans,46.16411,5.90712
La Plaine,46.17868,6.00087
Pont-du-Château (FRET),45.78783,3.2523
Aulnat,45.79207,3.16074
Dennevy,46.86562,4.64274
St-Bérain,46.82458,4.59484
Neuville-sur-Saône,45.87877,4.8414
Chazay-Marcilly,45.87375,4.72648
Passenans,46.80065,5.60352
L'Arbresle,45.83345,4.61895
St-Chély-d'Apcher,44.80176,3.27071
Anthéor-Cap-Roux,43.43513,6.89217
Pontcharra-St-Forgeux,45.87151,4.49276
Aumont-Aubrac,44.71814,3.28342
Montereau,48.37959,2.94277
Montchanin,46.75902,4.48292
Amplepuis,45.97145,4.32579
Lyon-Croix-Rousse,45.78601,4.83355
Étrembières-Salève,46.18242,6.22872
Régny,45.98775,4.21568
Arbent,46.28037,5.67119
Villedieu-Chanliau,46.7994,4.43927
Vidauban,43.43132,6.43351
Reignier,46.12522,6.26785
St-Laurent (Haute-Savoie),46.04638,6.35162
Rémilly-St-Honoré-les-Bains,46.83527,3.81569
St-Sauveur-de-Peyre,44.66042,3.30617
Montgeron-Crosne,48.70859,2.4616
Belleville-Villette,48.88428,2.38531
Nogent-sur-Marne,48.83408,2.47182
Marvejols,44.54461,3.28105
Chirac,44.52449,3.26385
L'Isle-Fontaine-de-Vaucluse,43.91718,5.04746
Le Monastier,44.5077,3.25169
Boulouris-sur-Mer,43.41633,6.80834
Charvonnex,45.98317,6.15711
Pringy (Haute-Savoie),45.93912,6.1234
St-Éloi,46.97094,3.21862
Courlans,46.67542,5.49173
Clamecy,47.46704,3.52059
Coulanges-sur-Yonne,47.52681,3.54682
Lucy-sur-Yonne,47.52946,3.58358
St-Maximin,43.44618,5.86594
Mailly-le-Château,47.59042,3.64756
Le Lioran,45.09066,2.75421
Trucy-sur-Yonne,47.62799,3.66519
Port-Fluvial-de-Chalon-sur-Saône,46.8008,4.84678
Prégilbert,47.64323,3.66492
Pertuis,43.68442,5.50365
Vincelles,47.7041,3.62842
Augy-Vaux,47.76632,3.611
Foucherans,47.0773,5.44312
Jonches,47.82188,3.58727
L'Ariane,43.7341,7.30167
Chemilly-Appoigny,47.89741,3.5543
Cheny,47.94672,3.52643
Verdun-sur-le-Doubs,46.89014,5.02456
Laroche-Migennes,47.96084,3.51288
Sausset-les-Pins,43.33298,5.11007
St-Cloud,48.84528,2.21704
Versailles-Rive-Droite,48.8096,2.13572
Aix-en-Provence-TGV,43.45546,5.31717
Puy-Griou,45.05791,2.71919
Valence-TGV,44.9915,4.97873
Mâcon-Loché-TGV,46.28253,4.77888
Bellevue-Funiculaire,48.8224,2.23121
Clichy-Levallois,48.89749,2.29737
Piegros-La Clastre,44.70618,5.08922
Pasilly,47.68473,4.07809
Frontenaud,46.54679,5.28552
St-Usuge,46.67872,5.19619
St-Bonnet-en-Bresse,46.86938,5.15995
Navilly,46.93224,5.1409
Allex-Grane,44.74817,4.92033
St-Merd-la-Breuille,45.73837,2.47028
Giat,45.79627,2.47235
Létrade,45.88434,2.49042
Mérinchal,45.92142,2.49088
Les Mars,45.97444,2.47798
Auzances,46.02857,2.49185
Reterre,46.10156,2.4869
Évaux-les-Bains,46.17007,2.47949
Budelière-Chambon,46.2025,2.46276
Teillet-Argenty,46.24618,2.51996
Lignerolles (Allier),46.2781,2.57539
Montluçon-Ville,46.3376,2.5963
La Ville-Gozet,46.34985,2.59183
Montluçon-Eau,46.36169,2.59196
Les Trillers,46.41455,2.59991
Magnette,46.46417,2.6029
Vallon,46.53584,2.61158
Urçay,46.62998,2.58663
Ainay-le-Vieil,46.66339,2.54817
St-Amand-Montrond-Orval,46.72643,2.48579
La Celle-Bruère,46.76721,2.4255
Bigny,46.8019,2.36823
